1;970;0.97
2;945;0.945
3;907;0.907
4;842;0.842
5;809;0.809
6;763;0.763
7;739;0.739
8;653;0.653
9;653;0.653
10;590;0.59
11;577;0.577
12;578;0.578
13;532;0.532
14;487;0.487
15;462;0.462
16;435;0.435
17;411;0.411
18;379;0.379
19;354;0.354
20;321;0.321
21;302;0.302
22;267;0.267
23;261;0.261
24;254;0.254
25;201;0.201
26;223;0.223
27;180;0.18
28;208;0.208
29;169;0.169
30;179;0.179
31;165;0.165
32;131;0.131
33;120;0.12
34;126;0.126
35;91;0.091
36;96;0.096
37;78;0.078
38;79;0.079
39;71;0.071
40;60;0.06
41;55;0.055
42;60;0.06
43;54;0.054
44;38;0.038
45;43;0.043
46;29;0.029
47;36;0.036
48;30;0.03
49;30;0.03
50;24;0.024
