sample_0;0.73277;44;1.9178361986571681;
sample_1;0.74347;41;1.9201774307139148;
sample_2;0.75502;62;1.931911342398735;
sample_3;0.74025;60;1.9265407912231982;
sample_4;0.75775;54;1.9304580414947632;
sample_5;0.73094;36;1.9125373948548323;
sample_6;0.7365;51;1.9222127144871544;
sample_7;0.73509;35;1.913436790726744;
sample_8;0.75582;49;1.9280665588475965;
sample_9;0.72692;38;1.9123212936369136;
sample_10;0.73759;47;1.920946624441047;
sample_11;0.74821;47;1.9246596178239366;
sample_12;0.73505;46;1.919601570636928;
sample_13;0.74437;45;1.9224472732392295;
sample_14;0.74672;46;1.9237157606224342;
sample_15;0.73588;34;1.9130298178862648;
sample_16;0.7304;29;1.9067017079688422;
sample_17;0.7737;52;1.9350657424091162;
sample_18;0.74457;45;1.9225178462139882;
sample_19;0.72954;33;1.90981255584258;
sample_20;0.72316;32;1.906477357115848;
sample_21;0.71878;40;1.9104877367995998;
sample_22;0.76466;48;1.9306871465370323;
sample_23;0.72782;35;1.9106412343854706;
sample_24;0.74614;39;1.9200663023823334;
sample_25;0.74222;40;1.9191869543279156;
sample_26;0.76911;45;1.931036366502479;
sample_27;0.73555;39;1.9161644350626965;
sample_28;0.7368;44;1.9192855476101551;
sample_29;0.73205;35;1.912271188095159;
sample_30;0.72417;44;1.914716454842358;
sample_31;0.72953;55;1.9213055732502065;
sample_32;0.72324;39;1.9115576062323156;
sample_33;0.74436;50;1.9245325270839506;
sample_34;0.71932;34;1.9065753613717642;
sample_35;0.73648;43;1.9186767017163078;
sample_36;0.77003;59;1.9359108757554182;
sample_37;0.72088;29;1.9028055129160808;
sample_38;0.75264;46;1.925778305220079;
sample_39;0.73622;32;1.9116417694643129;
sample_40;0.7221;32;1.9060541095292407;
sample_41;0.72849;39;1.9135318548244662;
sample_42;0.75913;43;1.9267302377489355;
sample_43;0.73396;40;1.916153197302112;
sample_44;0.73266;35;1.9125054631700853;
sample_45;0.72668;37;1.9115822981481747;
sample_46;0.73931;50;1.9227923865011025;
sample_47;0.71759;31;1.9033610541002508;
sample_48;0.72281;34;1.9079479018075376;
sample_49;0.74343;44;1.9216527987522798;
avg;0.7383976000000004;42.14;1.9181222666536206
