1;1000;1.0
2;1000;1.0
3;994;0.994
4;992;0.992
5;987;0.987
6;982;0.982
7;981;0.981
8;972;0.972
9;954;0.954
10;940;0.94
11;933;0.933
12;915;0.915
13;917;0.917
14;879;0.879
15;877;0.877
16;848;0.848
17;836;0.836
18;840;0.84
19;808;0.808
20;795;0.795
21;753;0.753
22;717;0.717
23;707;0.707
24;711;0.711
25;715;0.715
26;617;0.617
27;633;0.633
28;608;0.608
29;573;0.573
30;564;0.564
31;547;0.547
32;543;0.543
33;518;0.518
34;518;0.518
35;501;0.501
36;489;0.489
37;436;0.436
38;423;0.423
39;391;0.391
40;377;0.377
41;382;0.382
42;370;0.37
43;305;0.305
44;316;0.316
45;303;0.303
46;285;0.285
47;268;0.268
48;242;0.242
49;247;0.247
50;244;0.244
