1;999;0.999
2;1000;1.0
3;994;0.994
4;990;0.99
5;994;0.994
6;971;0.971
7;964;0.964
8;965;0.965
9;947;0.947
10;909;0.909
11;876;0.876
12;860;0.86
13;820;0.82
14;798;0.798
15;721;0.721
16;663;0.663
17;592;0.592
18;575;0.575
19;529;0.529
20;440;0.44
21;410;0.41
22;331;0.331
23;300;0.3
24;269;0.269
25;206;0.206
26;192;0.192
27;181;0.181
28;175;0.175
29;133;0.133
30;117;0.117
31;99;0.099
32;95;0.095
33;110;0.11
34;88;0.088
35;80;0.08
36;70;0.07
37;60;0.06
38;56;0.056
39;53;0.053
40;46;0.046
41;42;0.042
42;36;0.036
43;37;0.037
44;27;0.027
45;28;0.028
46;24;0.024
47;22;0.022
48;28;0.028
49;19;0.019
50;23;0.023
