1;990;0.99
2;988;0.988
3;981;0.981
4;960;0.96
5;940;0.94
6;922;0.922
7;906;0.906
8;882;0.882
9;849;0.849
10;854;0.854
11;798;0.798
12;763;0.763
13;735;0.735
14;747;0.747
15;689;0.689
16;669;0.669
17;668;0.668
18;616;0.616
19;621;0.621
20;579;0.579
21;534;0.534
22;546;0.546
23;498;0.498
24;459;0.459
25;460;0.46
26;442;0.442
27;422;0.422
28;417;0.417
29;384;0.384
30;365;0.365
31;328;0.328
32;308;0.308
33;292;0.292
34;281;0.281
35;278;0.278
36;245;0.245
37;241;0.241
38;212;0.212
39;211;0.211
40;210;0.21
41;194;0.194
42;153;0.153
43;170;0.17
44;152;0.152
45;143;0.143
46;125;0.125
47;119;0.119
48;122;0.122
49;102;0.102
50;106;0.106
51;94;0.094
52;67;0.067
53;77;0.077
54;67;0.067
55;60;0.06
56;64;0.064
57;47;0.047
58;68;0.068
59;39;0.039
60;41;0.041
61;32;0.032
62;40;0.04
63;31;0.031
64;38;0.038
65;23;0.023
66;26;0.026
67;16;0.016
68;22;0.022
69;12;0.012
70;24;0.024
71;8;0.008
72;11;0.011
73;13;0.013
74;6;0.006
75;8;0.008
