1;5000;1.0
2;5000;1.0
3;5000;1.0
4;5000;1.0
5;5000;1.0
6;5000;1.0
7;4997;0.9994
8;4997;0.9994
9;4976;0.9952
10;4960;0.992
11;4937;0.9874
12;4884;0.9768
13;4854;0.9708
14;4752;0.9504
15;4637;0.9274
16;4542;0.9084
17;4392;0.8784
18;4267;0.8534
19;4044;0.8088
20;3813;0.7626
21;3715;0.743
22;3386;0.6772
23;3150;0.63
24;2901;0.5802
25;2683;0.5366
26;2346;0.4692
27;2075;0.415
28;1756;0.3512
29;1579;0.3158
30;1297;0.2594
31;1070;0.214
32;922;0.1844
33;819;0.1638
34;683;0.1366
35;605;0.121
36;529;0.1058
37;442;0.0884
38;366;0.0732
39;355;0.071
40;336;0.0672
41;339;0.0678
42;296;0.0592
43;248;0.0496
44;258;0.0516
45;237;0.0474
46;224;0.0448
47;225;0.045
48;181;0.0362
49;206;0.0412
50;174;0.0348
