1;992;0.992
2;987;0.987
3;978;0.978
4;963;0.963
5;928;0.928
6;927;0.927
7;893;0.893
8;865;0.865
9;824;0.824
10;784;0.784
11;739;0.739
12;714;0.714
13;652;0.652
14;641;0.641
15;547;0.547
16;496;0.496
17;451;0.451
18;376;0.376
19;345;0.345
20;301;0.301
21;252;0.252
22;216;0.216
23;182;0.182
24;164;0.164
25;142;0.142
26;102;0.102
27;116;0.116
28;88;0.088
29;73;0.073
30;73;0.073
31;69;0.069
32;55;0.055
33;42;0.042
34;45;0.045
35;27;0.027
36;38;0.038
37;19;0.019
38;32;0.032
39;26;0.026
40;26;0.026
41;17;0.017
42;26;0.026
43;9;0.009
44;14;0.014
45;8;0.008
46;8;0.008
47;8;0.008
48;8;0.008
49;7;0.007
50;4;0.004
