t;flow;flux
0;0;0.04
1;0.0;0.04
2;0.0;0.04
3;0.0;0.04
4;0.0;0.04
5;0.0;0.039200000000000006
6;0.0;0.038
7;0.0;0.038285714285714284
8;0.0;0.0385
9;0.0;0.03866666666666666
10;0.0;0.0384
11;0.0;0.03818181818181818
12;0.0;0.03833333333333334
13;0.0;0.03753846153846154
14;0.0;0.03742857142857143
15;0.0;0.037333333333333336
16;0.0;0.037
17;0.0;0.036941176470588234
18;0.0;0.036444444444444446
19;0.0;0.03663157894736842
20;0.0;0.0358
21;0.0;0.03561904761904762
22;0.0;0.03581818181818182
23;0.0;0.035652173913043476
24;0.0;0.0355
25;0.0;0.03536
26;0.0;0.03523076923076923
27;0.0;0.035111111111111114
28;0.0;0.03514285714285715
29;0.0;0.03489655172413793
30;0.0;0.0348
31;0.0;0.03458064516129032
32;0.0;0.03425
33;0.0;0.03418181818181818
34;0.0;0.03388235294117647
35;0.0;0.033600000000000005
36;0.0;0.03344444444444444
37;0.0;0.0332972972972973
38;0.0;0.03336842105263158
39;0.0;0.03323076923076923
40;0.0;0.0332
41;0.0;0.03307317073170731
42;0.023809523809523808;0.03276190476190476
43;0.023255813953488372;0.03283720930232559
44;0.022727272727272728;0.03290909090909091
45;0.022222222222222223;0.032799999999999996
46;0.021739130434782608;0.03260869565217392
47;0.0425531914893617;0.03251063829787234
48;0.041666666666666664;0.032499999999999994
49;0.04081632653061224;0.0323265306122449
50;0.06;0.032080000000000004
51;0.058823529411764705;0.032
52;0.057692307692307696;0.03200000000000001
53;0.05660377358490566;0.032
54;0.07407407407407407;0.03185185185185185
55;0.07272727272727272;0.031854545454545455
56;0.07142857142857142;0.031714285714285716
57;0.08771929824561403;0.031649122807017545
58;0.08620689655172414;0.031655172413793106
59;0.0847457627118644;0.03159322033898305
60;0.08333333333333333;0.03133333333333334
61;0.08196721311475409;0.03134426229508197
62;0.08064516129032258;0.031225806451612898
63;0.07936507936507936;0.031238095238095242
64;0.078125;0.0311875
65;0.09230769230769231;0.03107692307692308
66;0.09090909090909091;0.030969696969696967
67;0.08955223880597014;0.03098507462686567
68;0.08823529411764706;0.031000000000000003
69;0.11594202898550725;0.03089855072463768
70;0.14285714285714285;0.030857142857142854
