1;5000;1.0
2;5000;1.0
3;5000;1.0
4;5000;1.0
5;5000;1.0
6;5000;1.0
7;4999;0.9998
8;4997;0.9994
9;4991;0.9982
10;4975;0.995
11;4964;0.9928
12;4922;0.9844
13;4897;0.9794
14;4838;0.9676
15;4753;0.9506
16;4595;0.919
17;4470;0.894
18;4335;0.867
19;4159;0.8318
20;3913;0.7826
21;3656;0.7312
22;3353;0.6706
23;3076;0.6152
24;2768;0.5536
25;2468;0.4936
26;2157;0.4314
27;1799;0.3598
28;1545;0.309
29;1326;0.2652
30;1080;0.216
31;850;0.17
32;712;0.1424
33;617;0.1234
34;504;0.1008
35;445;0.089
36;387;0.0774
37;362;0.0724
38;300;0.06
39;262;0.0524
40;252;0.0504
41;221;0.0442
42;213;0.0426
43;185;0.037
44;161;0.0322
45;137;0.0274
46;155;0.031
47;137;0.0274
48;126;0.0252
49;119;0.0238
50;117;0.0234
