1;5000;1.0
2;5000;1.0
3;5000;1.0
4;5000;1.0
5;5000;1.0
6;5000;1.0
7;4999;0.9998
8;4997;0.9994
9;4986;0.9972
10;4980;0.996
11;4948;0.9896
12;4916;0.9832
13;4866;0.9732
14;4822;0.9644
15;4730;0.946
16;4602;0.9204
17;4442;0.8884
18;4300;0.86
19;4155;0.831
20;3945;0.789
21;3754;0.7508
22;3469;0.6938
23;3222;0.6444
24;2975;0.595
25;2622;0.5244
26;2370;0.474
27;2057;0.4114
28;1802;0.3604
29;1522;0.3044
30;1311;0.2622
31;1054;0.2108
32;888;0.1776
33;799;0.1598
34;655;0.131
35;586;0.1172
36;489;0.0978
37;432;0.0864
38;385;0.077
39;384;0.0768
40;305;0.061
41;328;0.0656
42;279;0.0558
43;258;0.0516
44;248;0.0496
45;232;0.0464
46;219;0.0438
47;215;0.043
48;200;0.04
49;189;0.0378
50;169;0.0338
