t;flow;flux
0;0;0.04
1;0.0;0.04
2;0.0;0.04
3;0.0;0.04
4;0.0;0.039
5;0.0;0.039200000000000006
6;0.0;0.03933333333333334
7;0.0;0.038285714285714284
8;0.0;0.038
9;0.0;0.03777777777777778
10;0.0;0.037200000000000004
11;0.0;0.03709090909090909
12;0.0;0.037
13;0.0;0.037230769230769234
14;0.0;0.037142857142857144
15;0.0;0.037333333333333336
16;0.0;0.03725
17;0.0;0.03741176470588235
18;0.0;0.03755555555555556
19;0.0;0.03747368421052631
20;0.0;0.0376
21;0.0;0.03752380952380953
22;0.0;0.03727272727272728
23;0.0;0.03739130434782609
24;0.0;0.0375
25;0.0;0.0376
26;0.0;0.03769230769230769
27;0.037037037037037035;0.03748148148148148
28;0.03571428571428571;0.03757142857142857
29;0.06896551724137931;0.03751724137931035
30;0.06666666666666667;0.0376
31;0.06451612903225806;0.03767741935483871
32;0.125;0.0375
33;0.15151515151515152;0.037333333333333336
34;0.14705882352941177;0.03741176470588235
35;0.17142857142857143;0.037257142857142864
36;0.19444444444444445;0.037
37;0.2702702702702703;0.03664864864864864
38;0.42105263157894735;0.03610526315789474
39;0.4358974358974359;0.0358974358974359
40;0.5;0.0356
41;0.5121951219512195;0.03560975609756097
42;0.6190476190476191;0.03514285714285714
43;0.6511627906976745;0.03506976744186047
44;0.7272727272727273;0.034727272727272725
45;0.7555555555555555;0.03457777777777778
46;0.8260869565217391;0.03426086956521739
47;0.8936170212765957;0.033957446808510636
48;0.9166666666666666;0.03383333333333333
49;1.0;0.03355102040816327
50;1.06;0.03336
51;1.0980392156862746;0.03325490196078432
52;1.0961538461538463;0.03323076923076923
53;1.1132075471698113;0.03320754716981132
54;1.1111111111111112;0.03325925925925926
55;1.1636363636363636;0.03287272727272727
56;1.2142857142857142;0.03271428571428571
57;1.2456140350877194;0.03263157894736842
58;1.3103448275862069;0.032413793103448274
59;1.3389830508474576;0.03233898305084745
60;1.3833333333333333;0.03213333333333333
61;1.4426229508196722;0.0319344262295082
62;1.5;0.03167741935483871
63;1.5238095238095237;0.031619047619047616
64;1.65625;0.031125
65;1.7384615384615385;0.030769230769230767
66;1.803030303030303;0.030484848484848483
67;1.835820895522388;0.030268656716417913
