1;5000;1.0
2;5000;1.0
3;5000;1.0
4;5000;1.0
5;5000;1.0
6;5000;1.0
7;4999;0.9998
8;4997;0.9994
9;4992;0.9984
10;4974;0.9948
11;4956;0.9912
12;4903;0.9806
13;4865;0.973
14;4774;0.9548
15;4669;0.9338
16;4593;0.9186
17;4411;0.8822
18;4278;0.8556
19;4156;0.8312
20;3939;0.7878
21;3738;0.7476
22;3493;0.6986
23;3186;0.6372
24;2899;0.5798
25;2604;0.5208
26;2338;0.4676
27;2094;0.4188
28;1790;0.358
29;1564;0.3128
30;1297;0.2594
31;1077;0.2154
32;943;0.1886
33;778;0.1556
34;702;0.1404
35;585;0.117
36;517;0.1034
37;463;0.0926
38;401;0.0802
39;364;0.0728
40;350;0.07
41;310;0.062
42;284;0.0568
43;286;0.0572
44;257;0.0514
45;246;0.0492
46;233;0.0466
47;213;0.0426
48;211;0.0422
49;210;0.042
50;217;0.0434
