1;1000;1.0
2;1000;1.0
3;1000;1.0
4;1000;1.0
5;1000;1.0
6;998;0.998
7;997;0.997
8;992;0.992
9;993;0.993
10;993;0.993
11;981;0.981
12;979;0.979
13;968;0.968
14;950;0.95
15;953;0.953
16;942;0.942
17;925;0.925
18;915;0.915
19;905;0.905
20;898;0.898
21;878;0.878
22;846;0.846
23;824;0.824
24;829;0.829
25;803;0.803
26;794;0.794
27;773;0.773
28;752;0.752
29;734;0.734
30;712;0.712
31;705;0.705
32;722;0.722
33;701;0.701
34;676;0.676
35;659;0.659
36;611;0.611
37;629;0.629
38;562;0.562
39;570;0.57
40;569;0.569
41;537;0.537
42;532;0.532
43;497;0.497
44;514;0.514
45;490;0.49
46;442;0.442
47;456;0.456
48;441;0.441
49;426;0.426
50;393;0.393
51;382;0.382
52;356;0.356
53;351;0.351
54;319;0.319
55;332;0.332
56;311;0.311
57;279;0.279
58;296;0.296
59;275;0.275
60;264;0.264
61;249;0.249
62;237;0.237
63;229;0.229
64;224;0.224
65;210;0.21
66;214;0.214
67;195;0.195
68;177;0.177
69;191;0.191
70;208;0.208
71;167;0.167
72;156;0.156
73;152;0.152
74;126;0.126
75;135;0.135
