1;1000;1.0
2;1000;1.0
3;1000;1.0
4;1000;1.0
5;1000;1.0
6;1000;1.0
7;999;0.999
8;1000;1.0
9;998;0.998
10;998;0.998
11;997;0.997
12;981;0.981
13;975;0.975
14;973;0.973
15;967;0.967
16;970;0.97
17;959;0.959
18;949;0.949
19;929;0.929
20;927;0.927
21;902;0.902
22;906;0.906
23;898;0.898
24;884;0.884
25;857;0.857
26;833;0.833
27;818;0.818
28;838;0.838
29;818;0.818
30;793;0.793
31;802;0.802
32;757;0.757
33;761;0.761
34;731;0.731
35;718;0.718
36;737;0.737
37;715;0.715
38;699;0.699
39;686;0.686
40;671;0.671
41;627;0.627
42;640;0.64
43;625;0.625
44;589;0.589
45;595;0.595
46;539;0.539
47;553;0.553
48;547;0.547
49;536;0.536
50;513;0.513
