1;994;0.994
2;991;0.991
3;978;0.978
4;968;0.968
5;940;0.94
6;901;0.901
7;894;0.894
8;862;0.862
9;838;0.838
10;818;0.818
11;772;0.772
12;731;0.731
13;723;0.723
14;674;0.674
15;636;0.636
16;616;0.616
17;588;0.588
18;596;0.596
19;544;0.544
20;537;0.537
21;526;0.526
22;490;0.49
23;460;0.46
24;450;0.45
25;384;0.384
26;388;0.388
27;317;0.317
28;327;0.327
29;324;0.324
30;285;0.285
31;278;0.278
32;283;0.283
33;239;0.239
34;223;0.223
35;216;0.216
36;209;0.209
37;173;0.173
38;155;0.155
39;152;0.152
40;157;0.157
41;123;0.123
42;118;0.118
43;97;0.097
44;100;0.1
45;83;0.083
46;82;0.082
47;75;0.075
48;74;0.074
49;59;0.059
50;55;0.055
