t;flow;flux
0;0;0.04
1;0.0;0.04
2;0.0;0.04
3;0.0;0.04
4;0.0;0.04
5;0.0;0.04
6;0.0;0.04
7;0.0;0.03942857142857143
8;0.0;0.0395
9;0.0;0.03955555555555556
10;0.0;0.0396
11;0.0;0.039636363636363636
12;0.0;0.03933333333333334
13;0.0;0.03907692307692308
14;0.0;0.038857142857142854
15;0.0;0.03893333333333333
16;0.0;0.039
17;0.0;0.03905882352941177
18;0.0;0.03866666666666666
19;0.0;0.038526315789473686
20;0.0;0.0384
21;0.0;0.038285714285714284
22;0.0;0.03818181818181818
23;0.0;0.03826086956521739
24;0.0;0.03833333333333334
25;0.08;0.03792
26;0.07692307692307693;0.038
27;0.07407407407407407;0.03762962962962963
28;0.10714285714285714;0.03757142857142857
29;0.13793103448275862;0.03737931034482759
30;0.16666666666666666;0.0372
31;0.22580645161290322;0.03703225806451613
32;0.3125;0.03675
33;0.30303030303030304;0.036727272727272726
34;0.3235294117647059;0.03647058823529412
35;0.3142857142857143;0.036457142857142855
36;0.3333333333333333;0.036444444444444446
37;0.40540540540540543;0.03621621621621622
38;0.42105263157894735;0.036
39;0.4358974358974359;0.036000000000000004
40;0.475;0.0359
41;0.4878048780487805;0.035804878048780485
42;0.47619047619047616;0.035904761904761905
43;0.5813953488372093;0.035534883720930235
44;0.6136363636363636;0.035272727272727275
45;0.6444444444444445;0.035111111111111114
46;0.6521739130434783;0.034869565217391305
47;0.6595744680851063;0.03472340425531915
48;0.6875;0.034666666666666665
49;0.7551020408163265;0.03444897959183674
50;0.78;0.03416
51;0.7843137254901961;0.03411764705882353
52;0.9038461538461539;0.03369230769230769
53;0.9245283018867925;0.03343396226415095
54;0.9814814814814815;0.03325925925925925
55;1.0909090909090908;0.032872727272727276
56;1.1607142857142858;0.03264285714285714
57;1.2280701754385965;0.03242105263157895
58;1.206896551724138;0.03255172413793104
59;1.2542372881355932;0.032406779661016946
60;1.3;0.03219999999999999
61;1.360655737704918;0.032
62;1.4193548387096775;0.03174193548387097
63;1.4444444444444444;0.03168253968253969
64;1.46875;0.031625
65;1.5076923076923077;0.03150769230769231
66;1.5303030303030303;0.03145454545454546
67;1.5970149253731343;0.031223880597014926
