1;5000;1.0
2;5000;1.0
3;5000;1.0
4;5000;1.0
5;4999;0.9998
6;4997;0.9994
7;4996;0.9992
8;4991;0.9982
9;4985;0.997
10;4969;0.9938
11;4940;0.988
12;4886;0.9772
13;4847;0.9694
14;4775;0.955
15;4664;0.9328
16;4499;0.8998
17;4330;0.866
18;4212;0.8424
19;4022;0.8044
20;3748;0.7496
21;3491;0.6982
22;3075;0.615
23;2893;0.5786
24;2468;0.4936
25;2116;0.4232
26;1838;0.3676
27;1605;0.321
28;1365;0.273
29;1073;0.2146
30;878;0.1756
31;801;0.1602
32;619;0.1238
33;538;0.1076
34;454;0.0908
35;383;0.0766
36;308;0.0616
37;283;0.0566
38;240;0.048
39;204;0.0408
40;189;0.0378
41;170;0.034
42;154;0.0308
43;129;0.0258
44;124;0.0248
45;119;0.0238
46;93;0.0186
47;90;0.018
48;102;0.0204
49;93;0.0186
50;79;0.0158
