t;flow;flux
0;0;0.04
1;0.0;0.04
2;0.0;0.04
3;0.0;0.04
4;0.0;0.039
5;0.0;0.039200000000000006
6;0.0;0.03933333333333334
7;0.0;0.038285714285714284
8;0.0;0.0385
9;0.0;0.03822222222222222
10;0.0;0.038
11;0.0;0.03818181818181818
12;0.0;0.038
13;0.0;0.038153846153846156
14;0.0;0.038285714285714284
15;0.0;0.037866666666666667
16;0.0;0.0375
17;0.0;0.037647058823529415
18;0.0;0.037333333333333336
19;0.0;0.03747368421052631
20;0.0;0.0376
21;0.0;0.037142857142857144
22;0.0;0.036909090909090905
23;0.0;0.036869565217391306
24;0.0;0.037
25;0.0;0.03712
26;0.0;0.03692307692307692
27;0.0;0.03688888888888889
28;0.03571428571428571;0.03657142857142857
29;0.034482758620689655;0.036551724137931035
30;0.03333333333333333;0.03666666666666667
31;0.06451612903225806;0.036516129032258066
32;0.0625;0.036375
33;0.06060606060606061;0.03648484848484848
34;0.058823529411764705;0.03658823529411765
35;0.05714285714285714;0.036571428571428574
36;0.05555555555555555;0.036555555555555556
37;0.08108108108108109;0.03643243243243243
38;0.10526315789473684;0.03621052631578947
39;0.15384615384615385;0.0361025641025641
40;0.175;0.036000000000000004
41;0.1951219512195122;0.03570731707317073
42;0.23809523809523808;0.03561904761904761
43;0.23255813953488372;0.035348837209302326
44;0.2727272727272727;0.035272727272727275
45;0.3111111111111111;0.035111111111111114
46;0.30434782608695654;0.0351304347826087
47;0.3191489361702128;0.03489361702127659
48;0.3125;0.034916666666666665
49;0.32653061224489793;0.034938775510204086
50;0.36;0.03472
51;0.35294117647058826;0.034666666666666665
52;0.36538461538461536;0.034615384615384624
53;0.37735849056603776;0.034566037735849056
54;0.42592592592592593;0.034444444444444444
55;0.509090909090909;0.03418181818181818
56;0.5535714285714286;0.033999999999999996
57;0.5964912280701754;0.03389473684210527
58;0.6379310344827587;0.03372413793103448
59;0.6949152542372882;0.03349152542372881
60;0.75;0.03326666666666666
61;0.819672131147541;0.032918032786885244
62;0.8709677419354839;0.03258064516129032
63;0.9047619047619048;0.03244444444444444
64;0.96875;0.032187499999999994
65;0.9692307692307692;0.032
66;0.9848484848484849;0.03193939393939394
67;1.0149253731343284;0.03176119402985074
