1;997;0.997
2;996;0.996
3;998;0.998
4;993;0.993
5;993;0.993
6;974;0.974
7;982;0.982
8;962;0.962
9;955;0.955
10;927;0.927
11;921;0.921
12;920;0.92
13;880;0.88
14;866;0.866
15;839;0.839
16;834;0.834
17;788;0.788
18;779;0.779
19;749;0.749
20;719;0.719
21;712;0.712
22;697;0.697
23;656;0.656
24;633;0.633
25;590;0.59
26;603;0.603
27;540;0.54
28;551;0.551
29;517;0.517
30;493;0.493
31;452;0.452
32;460;0.46
33;399;0.399
34;420;0.42
35;378;0.378
36;361;0.361
37;327;0.327
38;300;0.3
39;315;0.315
40;247;0.247
41;256;0.256
42;249;0.249
43;215;0.215
44;212;0.212
45;192;0.192
46;191;0.191
47;177;0.177
48;184;0.184
49;171;0.171
50;163;0.163
