1;963;0.963
2;942;0.942
3;906;0.906
4;861;0.861
5;806;0.806
6;766;0.766
7;749;0.749
8;678;0.678
9;631;0.631
10;572;0.572
11;542;0.542
12;522;0.522
13;496;0.496
14;422;0.422
15;407;0.407
16;410;0.41
17;381;0.381
18;344;0.344
19;314;0.314
20;311;0.311
21;272;0.272
22;261;0.261
23;244;0.244
24;210;0.21
25;193;0.193
26;174;0.174
27;158;0.158
28;150;0.15
29;134;0.134
30;134;0.134
31;132;0.132
32;126;0.126
33;101;0.101
34;93;0.093
35;62;0.062
36;72;0.072
37;56;0.056
38;66;0.066
39;53;0.053
40;60;0.06
41;35;0.035
42;37;0.037
43;39;0.039
44;21;0.021
45;30;0.03
46;19;0.019
47;22;0.022
48;22;0.022
49;26;0.026
50;15;0.015
