1;5000;1.0
2;5000;1.0
3;5000;1.0
4;5000;1.0
5;5000;1.0
6;5000;1.0
7;5000;1.0
8;4999;0.9998
9;4993;0.9986
10;4979;0.9958
11;4967;0.9934
12;4944;0.9888
13;4879;0.9758
14;4821;0.9642
15;4733;0.9466
16;4609;0.9218
17;4537;0.9074
18;4376;0.8752
19;4127;0.8254
20;3952;0.7904
21;3782;0.7564
22;3456;0.6912
23;3192;0.6384
24;2929;0.5858
25;2575;0.515
26;2240;0.448
27;1975;0.395
28;1710;0.342
29;1378;0.2756
30;1191;0.2382
31;986;0.1972
32;834;0.1668
33;751;0.1502
34;619;0.1238
35;555;0.111
36;439;0.0878
37;428;0.0856
38;374;0.0748
39;334;0.0668
40;278;0.0556
41;259;0.0518
42;240;0.048
43;202;0.0404
44;198;0.0396
45;179;0.0358
46;166;0.0332
47;176;0.0352
48;142;0.0284
49;168;0.0336
50;173;0.0346
