1;4998;0.9996
2;4990;0.998
3;4986;0.9972
4;4963;0.9926
5;4937;0.9874
6;4915;0.983
7;4880;0.976
8;4835;0.967
9;4696;0.9392
10;4656;0.9312
11;4588;0.9176
12;4459;0.8918
13;4332;0.8664
14;4153;0.8306
15;3941;0.7882
16;3745;0.749
17;3526;0.7052
18;3348;0.6696
19;3003;0.6006
20;2733;0.5466
21;2446;0.4892
22;2076;0.4152
23;1836;0.3672
24;1508;0.3016
25;1311;0.2622
26;1080;0.216
27;858;0.1716
28;714;0.1428
29;556;0.1112
30;447;0.0894
31;351;0.0702
32;315;0.063
33;199;0.0398
34;168;0.0336
35;152;0.0304
36;122;0.0244
37;115;0.023
38;80;0.016
39;83;0.0166
40;75;0.015
41;53;0.0106
42;47;0.0094
43;46;0.0092
44;38;0.0076
45;44;0.0088
46;22;0.0044
47;22;0.0044
48;24;0.0048
49;23;0.0046
50;28;0.0056
