t;flow;flux
0;0;0.04
1;0.0;0.04
2;0.0;0.04
3;0.0;0.03866666666666666
4;0.0;0.039
5;0.0;0.039200000000000006
6;0.0;0.03933333333333334
7;0.0;0.038857142857142854
8;0.0;0.039
9;0.0;0.037333333333333336
10;0.0;0.0376
11;0.0;0.03781818181818182
12;0.0;0.03666666666666667
13;0.0;0.036307692307692305
14;0.0;0.03657142857142857
15;0.0;0.036
16;0.0;0.03575
17;0.0;0.03576470588235294
18;0.0;0.035555555555555556
19;0.0;0.03557894736842106
20;0.0;0.0354
21;0.0;0.034666666666666665
22;0.0;0.034727272727272725
23;0.0;0.03443478260869565
24;0.0;0.034333333333333334
25;0.0;0.0344
26;0.0;0.03461538461538461
27;0.0;0.03451851851851852
28;0.0;0.034
29;0.0;0.03393103448275862
30;0.0;0.033600000000000005
31;0.0;0.033419354838709676
32;0.0;0.0335
33;0.0;0.033212121212121214
34;0.0;0.03294117647058823
35;0.0;0.03257142857142857
36;0.0;0.03255555555555556
37;0.0;0.03275675675675676
38;0.0;0.032842105263157895
39;0.0;0.03292307692307692
40;0.0;0.033
41;0.0;0.03297560975609756
42;0.0;0.03314285714285715
43;0.0;0.03302325581395349
44;0.0;0.033090909090909094
45;0.0;0.03306666666666667
46;0.0;0.03313043478260869
47;0.02127659574468085;0.03302127659574468
48;0.020833333333333332;0.033
49;0.02040816326530612;0.03281632653061225
50;0.02;0.0328
51;0.0196078431372549;0.032705882352941175
52;0.019230769230769232;0.032615384615384616
53;0.018867924528301886;0.03245283018867925
54;0.018518518518518517;0.03251851851851852
55;0.03636363636363636;0.03250909090909091
56;0.03571428571428571;0.032428571428571425
57;0.03508771929824561;0.03242105263157895
58;0.034482758620689655;0.03220689655172414
59;0.03389830508474576;0.032067796610169494
60;0.05;0.031933333333333334
61;0.04918032786885246;0.031672131147540986
62;0.06451612903225806;0.0315483870967742
63;0.07936507936507936;0.031428571428571424
64;0.078125;0.0313125
65;0.07692307692307693;0.031384615384615386
66;0.07575757575757576;0.03127272727272727
67;0.07462686567164178;0.031223880597014926
68;0.07352941176470588;0.03135294117647058
69;0.07246376811594203;0.03136231884057971
70;0.07142857142857142;0.03137142857142857
71;0.08450704225352113;0.03138028169014084
