1;1000;1.0
2;1000;1.0
3;1000;1.0
4;1000;1.0
5;998;0.998
6;999;0.999
7;994;0.994
8;996;0.996
9;990;0.99
10;980;0.98
11;979;0.979
12;953;0.953
13;957;0.957
14;933;0.933
15;924;0.924
16;919;0.919
17;893;0.893
18;878;0.878
19;876;0.876
20;862;0.862
21;814;0.814
22;810;0.81
23;787;0.787
24;719;0.719
25;727;0.727
26;744;0.744
27;683;0.683
28;694;0.694
29;627;0.627
30;629;0.629
31;634;0.634
32;573;0.573
33;570;0.57
34;550;0.55
35;550;0.55
36;535;0.535
37;496;0.496
38;470;0.47
39;422;0.422
40;429;0.429
41;408;0.408
42;401;0.401
43;361;0.361
44;364;0.364
45;344;0.344
46;291;0.291
47;296;0.296
48;305;0.305
49;262;0.262
50;270;0.27
