1;966;0.966
2;954;0.954
3;918;0.918
4;880;0.88
5;821;0.821
6;757;0.757
7;711;0.711
8;649;0.649
9;573;0.573
10;553;0.553
11;506;0.506
12;470;0.47
13;425;0.425
14;366;0.366
15;340;0.34
16;272;0.272
17;253;0.253
18;216;0.216
19;207;0.207
20;160;0.16
21;129;0.129
22;89;0.089
23;101;0.101
24;76;0.076
25;56;0.056
26;49;0.049
27;39;0.039
28;39;0.039
29;37;0.037
30;26;0.026
31;15;0.015
32;17;0.017
33;14;0.014
34;16;0.016
35;13;0.013
36;9;0.009
37;9;0.009
38;14;0.014
39;8;0.008
40;3;0.003
41;6;0.006
42;8;0.008
43;6;0.006
44;2;0.002
45;2;0.002
46;1;0.001
47;2;0.002
48;2;0.002
49;1;0.001
50;1;0.001
