1;989;0.989
2;991;0.991
3;974;0.974
4;957;0.957
5;935;0.935
6;900;0.9
7;890;0.89
8;856;0.856
9;825;0.825
10;803;0.803
11;755;0.755
12;734;0.734
13;734;0.734
14;656;0.656
15;606;0.606
16;542;0.542
17;538;0.538
18;511;0.511
19;455;0.455
20;443;0.443
21;404;0.404
22;379;0.379
23;325;0.325
24;304;0.304
25;273;0.273
26;267;0.267
27;214;0.214
28;224;0.224
29;197;0.197
30;164;0.164
31;153;0.153
32;165;0.165
33;132;0.132
34;114;0.114
35;103;0.103
36;85;0.085
37;85;0.085
38;67;0.067
39;86;0.086
40;71;0.071
41;57;0.057
42;44;0.044
43;56;0.056
44;50;0.05
45;50;0.05
46;27;0.027
47;18;0.018
48;29;0.029
49;29;0.029
50;21;0.021
