1;4956;0.9912
2;4924;0.9848
3;4895;0.979
4;4789;0.9578
5;4633;0.9266
6;4588;0.9176
7;4424;0.8848
8;4333;0.8666
9;4228;0.8456
10;4028;0.8056
11;3813;0.7626
12;3665;0.733
13;3459;0.6918
14;3302;0.6604
15;2962;0.5924
16;2764;0.5528
17;2603;0.5206
18;2470;0.494
19;2106;0.4212
20;1852;0.3704
21;1587;0.3174
22;1332;0.2664
23;1125;0.225
24;922;0.1844
25;747;0.1494
26;673;0.1346
27;443;0.0886
28;406;0.0812
29;301;0.0602
30;211;0.0422
31;176;0.0352
32;127;0.0254
33;114;0.0228
34;80;0.016
35;57;0.0114
36;55;0.011
37;54;0.0108
38;41;0.0082
39;31;0.0062
40;27;0.0054
41;26;0.0052
42;15;0.003
43;19;0.0038
44;17;0.0034
45;12;0.0024
46;9;0.0018
47;7;0.0014
48;14;0.0028
49;10;0.002
50;9;0.0018
