1;964;0.964
2;946;0.946
3;909;0.909
4;854;0.854
5;785;0.785
6;764;0.764
7;707;0.707
8;665;0.665
9;609;0.609
10;576;0.576
11;568;0.568
12;489;0.489
13;440;0.44
14;422;0.422
15;373;0.373
16;332;0.332
17;314;0.314
18;314;0.314
19;258;0.258
20;238;0.238
21;218;0.218
22;169;0.169
23;161;0.161
24;146;0.146
25;147;0.147
26;122;0.122
27;105;0.105
28;105;0.105
29;94;0.094
30;69;0.069
31;62;0.062
32;67;0.067
33;46;0.046
34;50;0.05
35;35;0.035
36;28;0.028
37;32;0.032
38;17;0.017
39;28;0.028
40;22;0.022
41;17;0.017
42;13;0.013
43;14;0.014
44;10;0.01
45;10;0.01
46;9;0.009
47;9;0.009
48;9;0.009
49;3;0.003
50;5;0.005
