1;1000;1.0
2;1000;1.0
3;1000;1.0
4;1000;1.0
5;1000;1.0
6;1000;1.0
7;1000;1.0
8;999;0.999
9;996;0.996
10;993;0.993
11;988;0.988
12;983;0.983
13;981;0.981
14;963;0.963
15;953;0.953
16;946;0.946
17;936;0.936
18;921;0.921
19;918;0.918
20;878;0.878
21;876;0.876
22;873;0.873
23;831;0.831
24;820;0.82
25;794;0.794
26;752;0.752
27;771;0.771
28;755;0.755
29;703;0.703
30;693;0.693
31;683;0.683
32;669;0.669
33;660;0.66
34;588;0.588
35;640;0.64
36;593;0.593
37;597;0.597
38;537;0.537
39;529;0.529
40;506;0.506
41;498;0.498
42;475;0.475
43;464;0.464
44;462;0.462
45;441;0.441
46;415;0.415
47;387;0.387
48;400;0.4
49;389;0.389
50;369;0.369
